id,Y,X
4893,48.08850777499424,-4.388363593574639
4894,48.058646291190236,-4.384183462863061
4895,48.028784080201184,-4.380008045707594
4896,47.99892115056191,-4.375837334163469
4897,47.96905751080306,-4.3716713203036965
4898,47.939193169451144,-4.367509996219039
4899,47.909328135028524,-4.363353354017954
4900,47.87946241605337,-4.359201385826532
4902,47.819728958497365,-4.350911440064994
5195,48.6287017278872,-4.41939588340763
5196,48.59885325901853,-4.4151549597822
5197,48.56900390958687,-4.410918867372005
5198,48.53915368820001,-4.406687597950587
5199,48.50930260346162,-4.402461143310089
5200,48.47945066397128,-4.398239495261219
5201,48.44959787832449,-4.394022645633191
5202,48.41974425511262,-4.389810586273669
5204,48.360034530338694,-4.381400805842786
5205,48.33017844593882,-4.3772030685585595
5207,48.270463876002935,-4.3688218594573165
5208,48.24060540758951,-4.364638371536771
5209,48.21074616163551,-4.360459617330783
5213,48.091301573520646,-4.343791777790903
5214,48.06143856815774,-4.339636572418494
5215,48.03157483654288,-4.335486052990213
5216,48.00171038720967,-4.331340211606709
5217,47.97184522868757,-4.32719904038633
5218,47.94197936950187,-4.323062531465063
5219,47.912112818173775,-4.318930676996504
5220,47.88224558322025,-4.314803469151775
5221,47.85237767315409,-4.3106809001195066
5222,47.82250909648399,-4.306562962105778
5514,48.661355158304794,-4.37858609411772
5515,48.63150604828784,-4.374365798027051
5516,48.601656050047055,-4.370150312883822
5517,48.571805172193066,-4.365939630490313
5518,48.54195342333238,-4.361733742667362
5519,48.51210081206747,-4.357532641254317
5520,48.48224734699664,-4.353336318108978
5521,48.45239303671414,-4.349144765107547
5522,48.422537889810094,-4.344957974144577
5523,48.39268191487059,-4.340775937132932
5524,48.36282512047753,-4.33659864600371
5527,48.27324990634958,-4.324095167494255
5528,48.2433899198794,-4.319936779568929
5529,48.2135291568036,-4.315783097453475
5534,48.06421399169869,-4.295084996032762
5535,48.03434874854632,-4.290959382230999
5536,48.00448278860213,-4.286838418889765
5537,47.97461612039436,-4.282722098172779
5538,47.94474875244711,-4.278610412261311
5539,47.9148806932804,-4.274503353354138
5540,47.88501195141,-4.270400913667465
5541,47.85514253534755,-4.2663030854349095
5542,47.825272453600554,-4.262209860907438
5543,47.79540171467233,-4.258121232353318
5834,48.66414397007025,-4.333525722581353
5835,48.63429333893041,-4.329330901702131
5836,48.60444182051225,-4.325140863238816
5837,48.57458942342518,-4.320955599041147
5838,48.54473615627444,-4.316775100977311
5839,48.514882027661244,-4.312599360933909
5840,48.48502704618267,-4.308428370815884
5841,48.45517122043175,-4.304262122546487
5843,48.395457070464374,-4.295943819337746
5844,48.365598763413416,-4.291791748335934
5845,48.33573964642113,-4.2876443870577035
5848,48.246157521515556,-4.275230481794201
5849,48.216295250441675,-4.271101879729754
5850,48.18643221224773,-4.2669779476382015
5851,48.15656841548561,-4.262858677622984
5852,48.126703868703075,-4.258744061805283
5853,48.096838580443745,-4.2546340923239745
5854,48.06697255924714,-4.250528761335573
5855,48.0371058136486,-4.2464280610141945
5856,48.00723835217937,-4.242331983551493
5857,47.9773701833665,-4.238240521156622
5858,47.94750131573293,-4.234153666056178
5859,47.917631757797466,-4.230071410494167
5860,47.88776151807474,-4.2259937467319295
5861,47.85789060507514,-4.221920667048113
5862,47.828019027305096,-4.217852163738625
5863,47.79814679326667,-4.2137882291165685
6155,48.637063597206264,-4.28429122296439
6156,48.607210567808586,-4.280126639331244
6157,48.57735666068074,-4.275966801461211
6158,48.54750188442677,-4.271811701269887
6159,48.51764624764664,-4.267661330691171
6160,48.48778975893618,-4.263515681677208
6161,48.45793242688722,-4.259374746198339
6162,48.42807426008737,-4.255238516243047
6163,48.39821526712031,-4.2511069838179205
6164,48.36835545656544,-4.246980140947579
6165,48.33849483699818,-4.242857979674636
6167,48.278771205122396,-4.2346276701810766
6168,48.24890820992918,-4.230519506135201
6169,48.219044439983996,-4.226415992036104
6170,48.18917990384162,-4.222317120015609
6171,48.159314610052775,-4.218222882223233
6172,48.12944856716403,-4.214133270826132
6173,48.0995817837178,-4.210048278009052
6174,48.069714268252426,-4.205967895974288
6175,48.03984602930203,-4.201892116941627
6176,48.00997707539671,-4.1978209331483
6177,47.98010741506233,-4.193754336848936
6178,47.95023705682062,-4.189692320315511
6179,47.920366009189266,-4.185634875837305
6180,47.89049428068164,-4.181581995720844
6182,47.83074881507072,-4.173489897885236
6475,48.63981682052235,-4.239246790363849
6476,48.609962289346086,-4.235107669663615
6477,48.580106881372885,-4.2309732662056145
6478,48.550250605205584,-4.2268435719528945
6479,48.52039346944291,-4.222718578886713
6480,48.49053548267948,-4.21859827900646
6481,48.460676653505885,-4.214482664329626
6482,48.430816990508525,-4.210371726891733
6483,48.40095650226986,-4.206265458746311
6484,48.37109519736808,-4.202163851964814
6485,48.34123308437738,-4.198066898636591
6486,48.31137017188272,-4.193974590868835
6487,48.281506468420325,-4.189886920786523
6488,48.251641982566895,-4.185803880532375
6489,48.22177672288014,-4.1817254622667965
6490,48.19191069791369,-4.177651658167839
6491,48.16204391621706,-4.173582460431139
6492,48.132176386335594,-4.1695178612698784
6493,48.10230811681056,-4.165457852914729
6494,48.07243911617909,-4.161402427613806
6495,48.04256939297418,-4.157351577632623
6496,48.01269895572467,-4.153305295254034
6497,47.9828278129553,-4.149263572778192
6498,47.952955973186626,-4.145226402522499
6499,47.92308344493514,-4.141193776821565
6500,47.893210236713095,-4.137165688027141
6501,47.863336357028615,-4.13314212850809
6794,48.67240814557724,-4.19831597889175
6795,48.64255300630122,-4.194197632468937
6796,48.61269698255035,-4.1900839827568
6797,48.58284008293028,-4.1859750217477645
6798,48.552982316042616,-4.181870741452394
6799,48.523123690484844,-4.177771133899342
6800,48.4932642148504,-4.1736761911353035
6801,48.46340389772862,-4.169585905224965
6802,48.43354274770473,-4.165500268250944
6803,48.40368077335994,-4.161419272313758
6804,48.37381798327127,-4.157342909531748
6805,48.343954386011674,-4.153271172041047
6806,48.314089990164945,-4.1492040519955316
6807,48.2842248042661,-4.145141541566756
6808,48.254358836890646,-4.14108363294392
6809,48.22449209659511,-4.137030318333803
6810,48.19462459193189,-4.132981589960734
6811,48.16475633144935,-4.128937440066522
6812,48.13488732369165,-4.124897860910423
6813,48.10501757719889,-4.120862844769079
6814,48.07514710050701,-4.11683238393648
6815,48.04527590214782,-4.11280647072391
6816,48.01540399064902,-4.108785097459896
6817,47.98553137453415,-4.104768256490165
6819,47.925784062529736,-4.096748140902164
6820,47.895909383666634,-4.092744851060909
6821,47.86603403424025,-4.088746063067864
7114,48.67512877554807,-4.153236616688592
7115,48.64527215198104,-4.1491437778663816
7116,48.6154146448626,-4.14505560714991
7117,48.58555626279717,-4.140972096579268
7118,48.55569701438512,-4.136893238212579
7119,48.52583690822274,-4.132819024125953
7120,48.49597595290224,-4.1287494464134395
7121,48.466114157011766,-4.124684497186966
7122,48.43625152913532,-4.120624168576298
7123,48.40638807785292,-4.116568452728992
7124,48.37652381174038,-4.112517341810325
7125,48.34665873936946,-4.108470828003269
7126,48.316792869322754,-4.104428903508426
7127,48.2869262101341,-4.100391560543982
7128,48.257058770377775,-4.096358791345665
7129,48.22719055860916,-4.09233058816668
7130,48.1973215833795,-4.0883069432776775
7131,48.16745185323591,-4.084287848966692
7132,48.13758137672144,-4.0802732975391
7133,48.107710162374964,-4.0762632813175665
7134,48.07783821873127,-4.0722577926420005
7135,48.047965554321024,-4.068256823869506
7136,48.01809217767074,-4.064260367374333
7137,47.98821809730277,-4.060268415547828
7138,47.958343321735434,-4.056280960798389
7139,47.928467859482836,-4.0522979955514264
7140,47.898591719054934,-4.0483195122492885
7141,47.86871490895757,-4.044345503351244
7434,48.677832353657976,-4.108152578404717
7435,48.64797425501557,-4.104085255161099
7436,48.618115273739626,-4.1000225714001965
7437,48.58825541843338,-4.095964519209815
7438,48.55839469769595,-4.091911090695689
7439,48.52853312012246,-4.087862277981436
7440,48.498670694303904,-4.083818073208504
7441,48.468807428827205,-4.079778468536124
7442,48.43894333227519,-4.075743456141249
7443,48.40907841322666,-4.0717130282185305
7444,48.379212680256245,-4.0676871769802325
7445,48.34934614193453,-4.063665894656207
7446,48.31947880684289,-4.059649173493841
7447,48.28961068351401,-4.0556370057579985
7448,48.259741780521,-4.051629383730981
7449,48.229872106418014,-4.047626299712473
7450,48.200001669755146,-4.043627746019495
7451,48.17013047907834,-4.039633714986352
7452,48.140258542929466,-4.035644198964594
7453,48.11038586984624,-4.0316591903229515
7454,48.0805124683623,-4.027678681447307
7455,48.05063834700712,-4.023702664740631
7456,48.020763514306054,-4.01973113262294
7457,47.99088797878037,-4.015764077531256
7458,47.96101174894714,-4.011801491919543
7459,47.9311348333194,-4.007843368258678
7460,47.90125724040591,-4.003889699036386
7461,47.871378978711384,-3.999940476757206
7755,48.650659312874225,-4.059022092976098
7756,48.62079886665386,-4.054984904082952
7757,48.590937547314304,-4.050952318167086
7758,48.561075363453526,-4.046924327381897
7759,48.53121232366542,-4.042900923898561
7760,48.50134843653976,-4.038882099905974
7761,48.471483710662305,-4.034867847610718
7762,48.44161815461468,-4.030858159236989
7763,48.41175177697449,-4.026853027026579
7764,48.381884586315195,-4.022852443238787
7765,48.35201659120617,-4.018856400150402
7766,48.32214780022762,-4.014864890055637
7767,48.29227822191107,-4.010877905266088
7768,48.26240786482843,-4.0068954381106785
7769,48.232536737532705,-4.002917480935618
7770,48.20266484857282,-3.9989440261043483
7771,48.17279220649354,-3.9949750659974956
7772,48.14291881983558,-3.991010593012825
7773,48.11304469713549,-3.9870505995651895
7774,48.08316984692574,-3.9830950780864858
7775,48.053294277734665,-3.9791440210255997
7776,48.02341799808649,-3.9751974208483705
7777,47.9935410165013,-3.971255270037529
7778,47.963663341495035,-3.967317561092659
7779,47.93378498157957,-3.9633842865301574
7780,47.903905945262565,-3.9594554388831638
8072,48.74290770957824,-4.026016902887568
8074,48.68318834417635,-4.017970588296158
8075,48.65332732304203,-4.013954319952366
8076,48.6234654210933,-4.009942633791398
8077,48.593602646931,-4.005935521996642
8078,48.56373900915186,-4.001932976769208
8079,48.53387451634857,-3.997934990327877
8080,48.50400917710978,-3.993941554909052
8081,48.474143000019986,-3.989952662766707
8082,48.44427599365965,-3.985968306172337
8083,48.41440816660523,-3.9819884774149186
8084,48.38453952742898,-3.9780131688008407
8085,48.354670084699094,-3.974042372653871
8086,48.32479984697972,-3.970076081315106
8087,48.29492882284585,-3.966114287142914
8088,48.26505702082362,-3.962156982512898
8089,48.2351844494797,-3.958204159817835
8090,48.2053111173619,-3.9542558114676387
8091,48.1754370330138,-3.9503119298893026
8092,48.14556220497495,-3.9463725075268594
8093,48.115686641780776,-3.942437536841327
8094,48.08581035196259,-3.938507010310668
8095,48.055933344047574,-3.934580920429732
8096,48.0260556265588,-3.93065925971022
8097,47.996177208015226,-3.926742020680628
8098,47.966298096931624,-3.9228291958862043
8099,47.93641830181878,-3.918920777888909
8100,47.906537831183186,-3.91501675926735
8101,47.87665669352728,-3.9111171326167504
8393,48.71570233159257,-3.9768679842780585
8394,48.685840751564534,-3.9728726938671275
8395,48.655978283019664,-3.9688819647487747
8396,48.62611493456162,-3.9648957891365875
8397,48.59625071479006,-3.960914159261824
8398,48.56638563230051,-3.956937067373354
8399,48.53651969568449,-3.9529645057376186
8400,48.506652913529436,-3.94899646663857
8401,48.47678529441868,-3.9450329423776327
8402,48.44691684693152,-3.941073925273642
8403,48.41704757964322,-3.9371194076628147
8404,48.38717750112485,-3.933169381898673
8405,48.357306619943465,-3.929223840352017
8406,48.32743494466204,-3.9252827754108717
8407,48.29756248385437,-3.921346179480431
8408,48.26768924604545,-3.91741404498302
8409,48.237815239800824,-3.913486364358035
8410,48.20794047366709,-3.9095631300619096
8411,48.17806495618673,-3.9056443345680503
8412,48.148188695898114,-3.901729970366808
8413,48.11831170133552,-3.897820029965411
8414,48.08843398102913,-3.893914505887934
8415,48.05855554350497,-3.89001339067524
8416,48.02867639728498,-3.88611667688494
8417,47.99879655088699,-3.8822243570913417
8418,47.968916012824664,-3.878336423885403
8419,47.93903479160761,-3.8744528698746943
8420,47.909152895741215,-3.870573687683336
8421,47.879270333726794,-3.866698869951964
8422,47.84938711406153,-3.862828409337685
8423,47.819503245238415,-3.858962298514021
8715,48.65861219032347,-3.9238050560419593
8716,48.62874740457811,-3.9198443987472884
8717,48.59888174841373,-3.9158882585436374
8718,48.56901523042467,-3.911936627727687
8719,48.539147859201286,-3.907989498613584
8720,48.50927964332979,-3.904046863532882
8721,48.4794105913924,-3.900108714834504
8722,48.4495407119672,-3.896175044884675
8723,48.41967001362829,-3.892245846066902
8724,48.38979850494557,-3.8883211107818885
8725,48.35992619448495,-3.8844008314475165
8726,48.330053090808235,-3.8804850004987874
8727,48.30017920248808,-3.876573610387767
8728,48.27030453804829,-3.8726666535835523
8729,48.24042910605331,-3.868764122572209
8730,48.210552915048545,-3.8648660098567333
8731,48.18067597357533,-3.8609723079569993
8732,48.150798290170925,-3.857083009409716
8733,48.12091987336845,-3.8531981067683745
8734,48.09104073169696,-3.8493175926032084
8735,48.06116087368134,-3.845441459501139
8736,48.03128030784238,-3.8415697000657354
8737,48.00139904269681,-3.837702306917161
8738,47.97151708675715,-3.833839272692133
8739,47.94163444853189,-3.829980590043881
8740,47.91175113652532,-3.8261262516420786
8741,47.8818671592376,-3.822276250172823
8742,47.85198252516482,-3.818430578338581
8743,47.82209724279888,-3.8145892288581336
9036,48.63136282867769,-3.874788491269891
9037,48.60149574533988,-3.870857848440659
9038,48.57162780106515,-3.8669316863830736
9039,48.54175900444267,-3.8630099974590397
9040,48.51188936405749,-3.8590927740477583
9041,48.48201888849067,-3.855180008545698
9042,48.45214758631911,-3.8512716933665274
9043,48.422275466115764,-3.847367820941087
9044,48.392402536449374,-3.843468383717315
9045,48.3625288058847,-3.83957337416022
9046,48.33265428298236,-3.8356827847518282
9047,48.302778976313874,-3.8317966079911288
9048,48.272902894401945,-3.827914836394035
9049,48.243026045809806,-3.824037462493328
9050,48.21314843908175,-3.82016447883862
9051,48.183270082757986,-3.8162958779962945
9052,48.15339098537463,-3.8124316525494684
9053,48.123511155463646,-3.808571795097945
9054,48.093630601552974,-3.804716298258159
9055,48.06374933216639,-3.8008651546631387
9056,48.03386735582356,-3.7970183569624583
9057,48.00398468104006,-3.793175897822184
9058,47.974101316327314,-3.789337769924837
9059,47.94421727019268,-3.78550396596935
9060,47.914332551139346,-3.781674478671001
9061,47.884447167666394,-3.777849300761391
9062,47.85456112826874,-3.7740284249883933
9063,47.82467444143722,-3.770211844116092
9064,47.7947871156585,-3.7663995509247616
9354,48.69369559245258,-3.837551757829216
9355,48.663828837053174,-3.8336376929134404
9356,48.63396120441095,-3.8297280953682913
9357,48.604092703122,-3.8258229575689247
9358,48.574223341778314,-3.8219222719077974
9359,48.544353128967934,-3.8180260307946154
9360,48.514482073274735,-3.8141342266562837
9361,48.48461018327859,-3.810246851936861
9362,48.45473746755526,-3.8063638990975073
9363,48.42486393467653,-3.802485360616447
9364,48.39498959321003,-3.7986112289888987
9365,48.3651144517193,-3.794741496727049
9366,48.3352385187639,-3.790876156359995
9367,48.305361802914135,-3.787015200433697
9368,48.275484312691596,-3.7831586215109327
9369,48.24560605665837,-3.779306412171247
9370,48.21572704335764,-3.7754585650109127
9371,48.18584728132844,-3.7716150726428697
9372,48.15596677910578,-3.7677759276966944
9373,48.12608554522053,-3.763941122818541
9374,48.096203588199465,-3.7601106506711006
9375,48.06632091656524,-3.756284503933551
9376,48.03643753883641,-3.752462675301516
9377,48.006553463527446,-3.7486451574870134
9378,47.976668699148654,-3.744831943218413
9379,47.94678325420631,-3.7410230252403966
9380,47.91689713720244,-3.737218396313893
9381,47.88701035663505,-3.733418049216055
9382,47.85712292099797,-3.729621976740201
9383,47.82723483878091,-3.725830171695772
9674,48.696279737472224,-3.792435790765993
9675,48.6664115715901,-3.7885472959329216
9676,48.636542529344126,-3.784663239723791
9677,48.60667261932922,-3.7807836145618268
9678,48.57680185013625,-3.7769084128874435
9679,48.54693023035202,-3.773037627158199
9680,48.51705776855932,-3.769171249848749
9681,48.48718447333684,-3.765309273450795
9682,48.45731035325919,-3.7614516904730313
9683,48.427435416897026,-3.757598493441118
9684,48.39755967281678,-3.7537496748976023
9685,48.36768312958093,-3.749905227401894
9686,48.33780579574782,-3.74606514353021
9687,48.30792767988665,-3.742229415875527
9688,48.2780487905179,-3.7383980370475376
9689,48.248169136202506,-3.7345709996725955
9690,48.218288725482495,-3.7307482963936818
9691,48.18840756689584,-3.7269299198703427
9692,48.15852566897638,-3.723115862778655
9693,48.12864304025388,-3.719306117811174
9694,48.098759689253974,-3.71550067767689
9695,48.06887562449823,-3.71169953510118
9696,48.038990854504135,-3.707902682825764
9697,48.00910538778496,-3.704110113608655
9698,47.97921923284997,-3.700321820224119
9699,47.94933239820429,-3.696537795462632
9700,47.9194448923489,-3.6927580321308175
9701,47.889556723780686,-3.688982523051423
9702,47.85966790099236,-3.6852112610632624
9703,47.82977843247258,-3.6814442390211743
9704,47.79988832670583,-3.677681449795981
9994,48.6988468108008,-3.74731537748769
9995,48.66897724367519,-3.7434524603313313
9996,48.639106801059114,-3.73959395303499
9997,48.609235491546336,-3.735739848070004
9998,48.579363323726554,-3.7318901379247973
9999,48.549490306185454,-3.7280448151048295
10000,48.519616447504625,-3.7242038721325526
10001,48.48974175626166,-3.720367301547358
10002,48.45986624102999,-3.716535095905526
10003,48.42998991037915,-3.712707247780199
10004,48.40011277287444,-3.7088837497612985
10005,48.37023483707716,-3.7050645944555054
10006,48.34035611154458,-3.7012497744862074
10007,48.31047660484472,-3.697439282493441
10008,48.280596325496965,-3.6936331111338614
10009,48.250715282061115,-3.68983125308068
10010,48.22083348307809,-3.6860337010236295
10011,48.19095093708472,-3.6822404476689092
10012,48.161067652613745,-3.678451485739145
10013,48.131183638193804,-3.6746668079733396
10014,48.10129890234947,-3.6708864071268295
10015,48.07141345360114,-3.6671102759712326
10016,48.0415273004652,-3.663338407294411
10017,48.011640451453864,-3.6595707939004236
10018,47.98175291507527,-3.655807428609472
10019,47.951864699833465,-3.6520483042578755
10020,47.921975814228325,-3.648293413697997
10021,47.89208626675562,-3.644542749798224
10022,47.86219606590702,-3.6407963054429113
10023,47.83230522017007,-3.637054073532339
10024,47.802413738028164,-3.63331604698267
10025,47.77252162796062,-3.6295822187259015
10315,48.67152585090317,-3.6983532148725815
10316,48.641654017153506,-3.6945202640176835
10317,48.611781317373776,-3.6906916867612454
10318,48.58190776015257,-3.686867475639744
10319,48.55203335407436,-3.683047623206595
10320,48.52215810771966,-3.6792321220320896
10321,48.49228202966488,-3.675420964703361
10322,48.46240512848234,-3.671614143824324
10323,48.43252741274042,-3.6678116520156454
10324,48.4026488910033,-3.664013481914672
10325,48.37276957183117,-3.6602196261754023
10326,48.342889463780125,-3.656430077468439
10327,48.31300857541711,-3.652644828480932
10328,48.28312691526037,-3.6488638719165403
10329,48.25324449186857,-3.6450872004953796
10330,48.22336131378157,-3.6413148069539845
10331,48.19347738953503,-3.63754668404525
10332,48.16359272766063,-3.6337828245384003
10333,48.13370733668585,-3.630023221218928
10334,48.1038212251342,-3.626267866888561
10335,48.07393440152497,-3.6225167543652073
10336,48.044046874373436,-3.61876987648292
10337,48.014158652190744,-3.6150272260918372
10338,47.98426974348391,-3.6112887960581546
10339,47.9543801567559,-3.60755457926407
10340,47.924489900505506,-3.603824568607736
10341,47.8945989832274,-3.6000987570032215
10342,47.86470741341222,-3.5963771373804687
10343,47.834815199546384,-3.5926597026852427
10344,47.80492235011224,-3.588946445879092
10345,47.77502887358799,-3.585237359939302
10635,48.67405739088445,-3.653249588337712
10636,48.644184175240554,-3.649442201404747
10637,48.61431009442766,-3.6456391593203668
10638,48.584435157033184,-3.641840454669155
10639,48.55455937164052,-3.6380460800525207
10640,48.52468274682901,-3.6342560280886502
10641,48.494805291173925,-3.630470291412462
10642,48.46492701324647,-3.6266888626755507
10643,48.43504792161389,-3.622911734546159
10644,48.40516802483924,-3.619138899709105
10645,48.37528733148159,-3.615370350865753
10646,48.34540585009593,-3.6116060807339667
10647,48.31552358924806,-3.6078460820480514
10648,48.285640557455125,-3.6040903475587216
10649,48.25575676327471,-3.6003388700330436
10650,48.22587221524551,-3.5965916422543964
10651,48.19598692190214,-3.5928486570224214
10652,48.16610089177513,-3.589109907152981
10653,48.1362141333909,-3.5853753854781085
10654,48.10632665527182,-3.5816450848459676
10655,48.076438465936135,-3.577918998120801
10656,48.046549573898005,-3.5741971181828944
10657,48.016659987667474,-3.57047943792852
10658,47.9867697157505,-3.5667659502699
10659,47.95687876664895,-3.5630566481351655
10660,47.92698714886055,-3.559351524468297
10661,47.89709487087888,-3.5556505722290943
10662,47.86720194119351,-3.551953784393129
10663,47.83730836828978,-3.548261153951694
10664,47.80741416064897,-3.544572673911769
10665,47.77751932674821,-3.540888337295972
10956,48.64669727294922,-3.6043597939460392
10957,48.61682182033976,-3.6005822944491253
10958,48.586945512003055,-3.5968091036667835
10959,48.55706835652138,-3.5930402142484708
10960,48.527190362472915,-3.58927561886031
10961,48.497311538431816,-3.585515310185054
10962,48.46743189296821,-3.5817592809220264
10963,48.437551434648164,-3.5780075237870914
10964,48.40767017203365,-3.574260031512584
10965,48.37778811368262,-3.5705167968472815
10966,48.34790526814894,-3.5667778125563534
10967,48.3180216439973,-3.563043071421313
10968,48.28813724974375,-3.5593125662399707
10969,48.25825209394477,-3.555586289826388
10970,48.228366185137965,-3.55186423501084
10971,48.198479531856826,-3.5481463946397547
10972,48.1685921426308,-3.544432761575682
10973,48.13870402598522,-3.5407233286972386
10974,48.10881519044136,-3.5370180888990728
10975,48.078925644516374,-3.5333170350918026
10976,48.04903539672336,-3.529620160201995
10977,48.01914445557126,-3.525927457172096
10978,47.98925282956496,-3.522238918960406
10979,47.95936052720524,-3.5185545385410295
10980,47.929467556988754,-3.5148743089038206
10981,47.89957392740806,-3.5111982230543535
10982,47.86967964695158,-3.507526274013871
10983,47.83978472410366,-3.5038584548192415
10984,47.80988916734447,-3.5001947585229187
10985,47.77999298515013,-3.4965351781928944
10986,47.75009618599255,-3.4928797069126545
10990,47.6305029890244,-3.4782987744992466
11272,48.7686918480421,-3.5743238150010854
11274,48.708944339277295,-3.566789838723365
11275,48.67906925962715,-3.5630293072488053
11276,48.649193307924165,-3.55927307040829
11277,48.619316492757534,-3.5555211208660964
11278,48.58943882271242,-3.551773451303163
11279,48.55956030636993,-3.5480300544170364
11280,48.529680952307196,-3.544290922921827
11281,48.499800769097206,-3.540556049548171
11282,48.46991976530895,-3.5368254270431616
11283,48.44003794950745,-3.533099048170335
11284,48.4101553302535,-3.5293769057095883
11285,48.38027191610397,-3.5256589924571595
11286,48.35038771561164,-3.521945301225571
11287,48.32050273734007,-3.518235824843584
11288,48.290616989804235,-3.514530556156157
11289,48.2607304815595,-3.5108294880243935
11290,48.230843221142386,-3.5071326133255045
11291,48.20095521708529,-3.503439924952754
11292,48.17106647791657,-3.4997514158154237
11293,48.14117701216047,-3.496067078838759
11294,48.1112868283372,-3.492386906963933
11295,48.08139593496281,-3.4887108931479935
11296,48.051504340549315,-3.485039030363825
11297,48.021612053604606,-3.481371311600097
11298,47.99171908263249,-3.477707729861229
11299,47.9618254361327,-3.474048278167344
11300,47.93193112260079,-3.4703929495542143
11301,47.90203615052825,-3.4667417370732303
11302,47.87214052840246,-3.4630946337913553
11303,47.8422442647067,-3.459451632791072
11304,47.8123473679201,-3.455812727170353
11305,47.7824498465177,-3.4521779100426064
11306,47.75255170897039,-3.4485471745366403
11307,47.72265296374493,-3.4449205137966126
11310,47.63295316660552,-3.4340649118431887
11591,48.801050009121326,-3.532878044385951
11592,48.771176239657585,-3.5291302865868808
11593,48.74130157319802,-3.5253868165352142
11594,48.71142601834278,-3.5216476268936434
11595,48.68154958368798,-3.5179127103415597
11596,48.651672277825746,-3.514182059574993
11597,48.62179410934413,-3.5104556673065774
11598,48.59191508682719,-3.5067335262654944
11599,48.562035218854945,-3.5030156291974337
11600,48.532154514003345,-3.4993019688645397
11601,48.502272980844324,-3.495592538045371
